Injected_Bus,Injected_Phase,Penetration_Scenario,Affected_Bus,Affected_Phase,Active_Sensitivity,Reactive_Sensitivity,V0,V_PF,V_TJSM,Error_Percent_V_TJSM
33,0,2.0,20,2,-0.902,-0.6293,0.9938,0.9938,0.9938,-1.0
33,0,2.0,21,0,6.7367,11.8884,1.0189,1.0189,1.0189,-1.0
33,0,2.0,21,1,-0.1711,0.9254,1.0421,1.0421,1.0421,-1.0
33,0,2.0,21,2,-0.9101,-0.632,0.9933,0.9933,0.9933,-1.0
33,0,2.0,22,0,6.7381,11.8908,1.0186,1.0186,1.0186,-1.0
33,0,2.0,22,1,-0.1709,0.9244,1.0426,1.0426,1.0426,-1.0
33,0,2.0,22,2,-0.9104,-0.6318,0.9938,0.9938,0.9938,-1.0
33,0,2.0,23,0,8.7508,12.9832,1.0154,1.0154,1.0154,-1.0
33,0,2.0,23,1,-0.7782,1.3723,1.0432,1.0432,1.0432,-1.0
33,0,2.0,23,2,-1.1001,-1.3672,0.9876,0.9876,0.9876,-1.0
33,0,2.0,24,0,9.4383,13.3575,1.0134,1.0134,1.0134,-1.0
33,0,2.0,24,1,-0.981,1.5212,1.0412,1.0412,1.0412,-1.0
33,0,2.0,24,2,-1.1657,-1.6135,0.9863,0.9863,0.9863,-1.0
33,0,2.0,25,0,10.5138,13.9761,1.0092,1.0092,1.0092,-1.0
33,0,2.0,25,1,-1.2985,1.7497,1.0443,1.0443,1.0443,-1.0
33,0,2.0,25,2,-1.2794,-2.0081,0.9822,0.9822,0.9822,-1.0
33,0,2.0,26,0,11.6023,14.5872,1.0051,1.0051,1.0051,-1.0
33,0,2.0,26,1,-1.6203,1.9795,1.0451,1.0451,1.0451,-1.0
33,0,2.0,26,2,-1.3887,-2.3981,0.9807,0.9807,0.9807,-1.0
33,0,2.0,27,0,13.4789,15.6362,1.0,1.0,1.0,-1.0
33,0,2.0,27,1,-2.1859,2.3936,1.0463,1.0463,1.0463,-1.0
33,0,2.0,27,2,-1.5711,-3.0821,0.9762,0.9762,0.9762,-1.0
33,0,2.0,28,0,13.4696,15.6421,1.0006,1.0006,1.0006,-1.0
33,0,2.0,28,1,-2.1832,2.3998,1.0455,1.0455,1.0455,-1.0
33,0,2.0,28,2,-1.5754,-3.0942,0.9726,0.9726,0.9726,-1.0
33,0,2.0,29,0,13.4826,15.6293,1.0009,1.0009,1.0009,-1.0
33,0,2.0,29,1,-2.1913,2.4062,1.0423,1.0423,1.0423,-1.0
33,0,2.0,29,2,-1.5691,-3.0906,0.9741,0.9741,0.9741,-1.0
33,0,2.0,30,0,15.6329,16.8333,0.9935,0.9935,0.9935,-1.0
33,0,2.0,30,1,-2.8368,2.8586,1.0481,1.0481,1.0481,-1.0
33,0,2.0,30,2,-1.7789,-3.8537,0.9743,0.9743,0.9743,-1.0
33,0,2.0,31,0,16.9424,17.5458,0.9918,0.9918,0.9918,-1.0
33,0,2.0,31,1,-3.2474,3.1663,1.0489,1.0489,1.0489,-1.0
33,0,2.0,31,2,-1.8912,-4.3352,0.9726,0.9726,0.9726,-1.0
33,0,2.0,32,0,18.2116,18.2281,0.9921,0.9921,0.9921,-1.0
33,0,2.0,32,1,-3.6581,3.4927,1.0494,1.0494,1.0494,-1.0
33,0,2.0,32,2,-1.9883,-4.8224,0.9694,0.9694,0.9694,-1.0
33,0,2.0,33,0,19.4979,18.8958,0.9921,0.9921,0.9921,-1.0
33,0,2.0,33,1,-4.0771,3.8139,1.0494,1.0494,1.0494,-1.0
33,0,2.0,33,2,-2.0782,-5.292,0.9698,0.9698,0.9698,-1.0
33,0,2.0,34,0,5.0467,10.7434,1.0322,1.0322,1.0322,-1.0
33,0,2.0,34,1,-0.0604,0.4246,1.0403,1.0403,1.0403,-1.0
33,0,2.0,34,2,-0.4755,-0.3118,1.0006,1.0006,1.0006,-1.0
33,0,2.0,35,0,6.7335,11.8826,1.0193,1.0193,1.0193,-1.0
33,0,2.0,35,1,-0.1719,0.9262,1.0425,1.0425,1.0425,-1.0
33,0,2.0,35,2,-0.9082,-0.6313,0.9937,0.9937,0.9937,-1.0
33,0,2.0,36,0,9.2429,13.0953,0.9928,0.9928,0.9928,-1.0
33,0,2.0,36,1,-0.9596,1.488,1.0223,1.0223,1.0223,-1.0
33,0,2.0,36,2,-1.1444,-1.5812,0.9662,0.9662,0.9662,-1.0
33,1,0.5,1,0,-0.1533,-0.0923,1.0396,1.0396,1.0396,-1.0
33,1,0.5,1,1,3.0436,9.4134,1.0475,1.0475,1.0475,-1.0
33,1,0.5,1,2,0.0022,0.1896,1.0111,1.0111,1.0111,-1.0
33,1,0.5,2,0,-0.4261,-0.4094,1.0319,1.0319,1.0319,-1.0
33,1,0.5,2,1,4.0795,10.0786,1.0436,1.0436,1.0436,-1.0
33,1,0.5,2,2,-0.1193,0.5601,1.002,1.002,1.002,-1.0
33,1,0.5,3,0,-0.7854,-0.8302,1.0222,1.0222,1.0222,-1.0
33,1,0.5,3,1,5.4766,10.9392,1.0428,1.0428,1.0428,-1.0
33,1,0.5,3,2,-0.3054,1.0695,0.9948,0.9948,0.9948,-1.0
33,1,0.5,4,0,-0.4579,-0.4208,1.0307,1.0307,1.0307,-1.0
33,1,0.5,4,1,4.1172,10.162,1.0368,1.0368,1.0368,-1.0
33,1,0.5,4,2,-0.1015,0.5406,0.9993,0.9993,0.9993,-1.0
33,1,0.5,5,0,-0.4313,-0.4106,1.0321,1.0321,1.0321,-1.0
33,1,0.5,5,1,4.0912,10.0965,1.0419,1.0419,1.0419,-1.0
33,1,0.5,5,2,-0.1169,0.5572,1.0003,1.0003,1.0003,-1.0
33,1,0.5,6,0,-0.4868,-0.4304,1.0326,1.0326,1.0326,-1.0
33,1,0.5,6,1,4.1591,10.2394,1.0295,1.0295,1.0295,-1.0
33,1,0.5,6,2,-0.085,0.5208,0.9974,0.9974,0.9974,-1.0
33,1,0.5,7,0,-0.51,-0.4361,1.0338,1.0338,1.0338,-1.0
33,1,0.5,7,1,4.1989,10.3307,1.0206,1.0206,1.0206,-1.0
33,1,0.5,7,2,-0.0738,0.5028,0.9975,0.9975,0.9975,-1.0
33,1,0.5,8,0,-0.9548,-2.2787,1.0091,1.0091,1.0091,-1.0
33,1,0.5,8,1,8.9234,12.6485,1.0442,1.0442,1.0442,-1.0
33,1,0.5,8,2,-1.4688,1.9004,0.983,0.983,0.983,-1.0
33,1,0.5,9,0,-0.9111,-1.8653,1.0131,1.0131,1.0131,-1.0
33,1,0.5,9,1,7.9464,12.1675,1.0431,1.0431,1.0431,-1.0
33,1,0.5,9,2,-1.1363,1.6605,0.9859,0.9859,0.9859,-1.0
33,1,0.5,10,0,-1.074,-3.4106,1.0005,1.0005,1.0005,-1.0
33,1,0.5,10,1,11.6342,13.9822,1.0454,1.0454,1.0454,-1.0
33,1,0.5,10,2,-2.3875,2.5604,0.9737,0.9737,0.9737,-1.0
33,1,0.5,11,0,-1.2404,-5.2354,0.992,0.992,0.992,-1.0
33,1,0.5,11,1,15.9997,16.1144,1.0493,1.0493,1.0493,-1.0
33,1,0.5,11,2,-3.8699,3.6266,0.9705,0.9705,0.9705,-1.0
33,1,0.5,12,0,-0.4311,-0.4107,1.0323,1.0323,1.0323,-1.0
33,1,0.5,12,1,4.0938,10.0957,1.0421,1.0421,1.0421,-1.0
33,1,0.5,12,2,-0.117,0.5579,0.9991,0.9991,0.9991,-1.0
33,1,0.5,13,0,-0.439,-0.4141,1.0315,1.0315,1.0315,-1.0
33,1,0.5,13,1,4.0969,10.112,1.0409,1.0409,1.0409,-1.0
33,1,0.5,13,2,-0.1121,0.5525,1.0002,1.0002,1.0002,-1.0
33,1,0.5,14,0,-0.4584,-0.4211,1.0302,1.0302,1.0302,-1.0
33,1,0.5,14,1,4.1166,10.1632,1.0367,1.0367,1.0367,-1.0
33,1,0.5,14,2,-0.1013,0.5404,0.9994,0.9994,0.9994,-1.0
33,1,0.5,15,0,-0.4596,-0.4222,1.0276,1.0276,1.0276,-1.0
33,1,0.5,15,1,4.1114,10.1649,1.0371,1.0371,1.0371,-1.0
33,1,0.5,15,2,-0.1009,0.5406,0.9997,0.9997,0.9997,-1.0
33,1,0.5,16,0,-0.4832,-0.4293,1.0324,1.0324,1.0324,-1.0
33,1,0.5,16,1,4.1551,10.2296,1.0305,1.0305,1.0305,-1.0
33,1,0.5,16,2,-0.0871,0.5234,0.9972,0.9972,0.9972,-1.0
33,1,0.5,17,0,-0.5127,-0.4368,1.034,1.034,1.034,-1.0
33,1,0.5,17,1,4.2034,10.3408,1.0196,1.0196,1.0196,-1.0
33,1,0.5,17,2,-0.0724,0.5007,0.9975,0.9975,0.9975,-1.0
33,1,0.5,18,0,-0.5152,-0.4374,1.0341,1.0341,1.0341,-1.0
33,1,0.5,18,1,4.2068,10.3501,1.0187,1.0187,1.0187,-1.0
33,1,0.5,18,2,-0.0712,0.4987,0.9978,0.9978,0.9978,-1.0
33,1,0.5,19,0,-0.4887,-0.4309,1.0327,1.0327,1.0327,-1.0
33,1,0.5,19,1,4.1619,10.2463,1.0288,1.0288,1.0288,-1.0
33,1,0.5,19,2,-0.0841,0.5194,0.9975,0.9975,0.9975,-1.0
33,1,0.5,20,0,-0.7883,-0.832,1.0206,1.0206,1.0206,-1.0
33,1,0.5,20,1,5.4782,10.946,1.0426,1.0426,1.0426,-1.0
33,1,0.5,20,2,-0.3043,1.0696,0.9938,0.9938,0.9938,-1.0
33,1,0.5,21,0,-0.7929,-0.8342,1.0189,1.0189,1.0189,-1.0
33,1,0.5,21,1,5.4799,10.9573,1.0421,1.0421,1.0421,-1.0
33,1,0.5,21,2,-0.3023,1.0683,0.9933,0.9933,0.9933,-1.0
33,1,0.5,22,0,-0.7916,-0.8341,1.0186,1.0186,1.0186,-1.0
33,1,0.5,22,1,5.4758,10.9529,1.0426,1.0426,1.0426,-1.0
33,1,0.5,22,2,-0.3027,1.069,0.9938,0.9938,0.9938,-1.0
33,1,0.5,23,0,-0.8796,-1.6062,1.0154,1.0154,1.0154,-1.0
33,1,0.5,23,1,7.3309,11.8589,1.0432,1.0432,1.0432,-1.0
33,1,0.5,23,2,-0.9291,1.5131,0.9876,0.9876,0.9876,-1.0
33,1,0.5,24,0,-0.9215,-1.8656,1.0134,1.0134,1.0134,-1.0
33,1,0.5,24,1,7.9612,12.1902,1.0412,1.0412,1.0412,-1.0
33,1,0.5,24,2,-1.1331,1.6518,0.9863,0.9863,0.9863,-1.0
33,1,0.5,25,0,-0.954,-2.2787,1.0092,1.0092,1.0092,-1.0
33,1,0.5,25,1,8.9255,12.6467,1.0443,1.0443,1.0443,-1.0
33,1,0.5,25,2,-1.47,1.902,0.9822,0.9822,0.9822,-1.0
33,1,0.5,26,0,-0.9983,-2.6922,1.0051,1.0051,1.0051,-1.0
33,1,0.5,26,1,9.8982,13.1318,1.0451,1.0451,1.0451,-1.0
33,1,0.5,26,2,-1.8,2.1398,0.9807,0.9807,0.9807,-1.0
33,1,0.5,27,0,-1.0712,-3.4118,1.0,1.0,1.0,-1.0
33,1,0.5,27,1,11.6122,13.9736,1.0463,1.0463,1.0463,-1.0
33,1,0.5,27,2,-2.3816,2.5591,0.9762,0.9762,0.9762,-1.0
33,1,0.5,28,0,-1.0726,-3.4105,1.0006,1.0006,1.0006,-1.0
33,1,0.5,28,1,11.6371,13.9789,1.0455,1.0455,1.0455,-1.0
33,1,0.5,28,2,-2.3901,2.5632,0.9726,0.9726,0.9726,-1.0
33,1,0.5,29,0,-1.09,-3.4083,1.0009,1.0009,1.0009,-1.0
33,1,0.5,29,1,11.6695,14.0246,1.0423,1.0423,1.0423,-1.0
33,1,0.5,29,2,-2.3852,2.5458,0.9741,0.9741,0.9741,-1.0
33,1,0.5,30,0,-1.1508,-4.2349,0.9935,0.9935,0.9935,-1.0
33,1,0.5,30,1,13.5456,14.9385,1.0481,1.0481,1.0481,-1.0
33,1,0.5,30,2,-3.0378,3.037,0.9743,0.9743,0.9743,-1.0
33,1,0.5,31,0,-1.1972,-4.74,0.9918,0.9918,0.9918,-1.0
33,1,0.5,31,1,14.7666,15.532,1.0489,1.0489,1.0489,-1.0
33,1,0.5,31,2,-3.4518,3.3334,0.9726,0.9726,0.9726,-1.0
33,1,0.5,32,0,-1.2381,-5.2352,0.9921,0.9921,0.9921,-1.0
33,1,0.5,32,1,16.0031,16.1095,1.0494,1.0494,1.0494,-1.0
33,1,0.5,32,2,-3.8742,3.6306,0.9694,0.9694,0.9694,-1.0
33,1,0.5,33,0,-1.2872,-5.7316,0.9921,0.9921,0.9921,-1.0
33,1,0.5,33,1,17.2273,16.7043,1.0494,1.0494,1.0494,-1.0
33,1,0.5,33,2,-4.2826,3.9145,0.9698,0.9698,0.9698,-1.0
33,1,0.5,34,0,-0.4355,-0.4116,1.0322,1.0322,1.0322,-1.0
33,1,0.5,34,1,4.0971,10.112,1.0403,1.0403,1.0403,-1.0
33,1,0.5,34,2,-0.1148,0.554,1.0006,1.0006,1.0006,-1.0
33,1,0.5,35,0,-0.7911,-0.8335,1.0193,1.0193,1.0193,-1.0
33,1,0.5,35,1,5.4774,10.9522,1.0425,1.0425,1.0425,-1.0
33,1,0.5,35,2,-0.3029,1.0689,0.9937,0.9937,0.9937,-1.0
33,1,0.5,36,0,-0.8929,-1.828,0.9928,0.9928,0.9928,-1.0
33,1,0.5,36,1,7.7875,11.9242,1.0223,1.0223,1.0223,-1.0
33,1,0.5,36,2,-1.1136,1.6273,0.9662,0.9662,0.9662,-1.0
33,1,1.0,1,0,-0.1533,-0.0923,1.0396,1.0396,1.0396,-1.0
33,1,1.0,1,1,3.0436,9.4134,1.0475,1.0475,1.0475,-1.0
33,1,1.0,1,2,0.0022,0.1896,1.0111,1.0111,1.0111,-1.0
33,1,1.0,2,0,-0.4261,-0.4094,1.0319,1.0319,1.0319,-1.0
33,1,1.0,2,1,4.0795,10.0786,1.0436,1.0436,1.0436,-1.0
33,1,1.0,2,2,-0.1193,0.5601,1.002,1.002,1.002,-1.0
33,1,1.0,3,0,-0.7854,-0.8302,1.0222,1.0222,1.0222,-1.0
33,1,1.0,3,1,5.4766,10.9392,1.0428,1.0428,1.0428,-1.0
33,1,1.0,3,2,-0.3054,1.0695,0.9948,0.9948,0.9948,-1.0
33,1,1.0,4,0,-0.4579,-0.4208,1.0307,1.0307,1.0307,-1.0
33,1,1.0,4,1,4.1172,10.162,1.0368,1.0368,1.0368,-1.0
33,1,1.0,4,2,-0.1015,0.5406,0.9993,0.9993,0.9993,-1.0
33,1,1.0,5,0,-0.4313,-0.4106,1.0321,1.0321,1.0321,-1.0
33,1,1.0,5,1,4.0912,10.0965,1.0419,1.0419,1.0419,-1.0
33,1,1.0,5,2,-0.1169,0.5572,1.0003,1.0003,1.0003,-1.0
33,1,1.0,6,0,-0.4868,-0.4304,1.0326,1.0326,1.0326,-1.0
33,1,1.0,6,1,4.1591,10.2394,1.0295,1.0295,1.0295,-1.0
33,1,1.0,6,2,-0.085,0.5208,0.9974,0.9974,0.9974,-1.0
33,1,1.0,7,0,-0.51,-0.4361,1.0338,1.0338,1.0338,-1.0
33,1,1.0,7,1,4.1989,10.3307,1.0206,1.0206,1.0206,-1.0
33,1,1.0,7,2,-0.0738,0.5028,0.9975,0.9975,0.9975,-1.0
33,1,1.0,8,0,-0.9548,-2.2787,1.0091,1.0091,1.0091,-1.0
33,1,1.0,8,1,8.9234,12.6485,1.0442,1.0442,1.0442,-1.0
33,1,1.0,8,2,-1.4688,1.9004,0.983,0.983,0.983,-1.0
33,1,1.0,9,0,-0.9111,-1.8653,1.0131,1.0131,1.0131,-1.0
33,1,1.0,9,1,7.9464,12.1675,1.0431,1.0431,1.0431,-1.0
33,1,1.0,9,2,-1.1363,1.6605,0.9859,0.9859,0.9859,-1.0
33,1,1.0,10,0,-1.074,-3.4106,1.0005,1.0005,1.0005,-1.0
33,1,1.0,10,1,11.6342,13.9822,1.0454,1.0454,1.0454,-1.0
33,1,1.0,10,2,-2.3875,2.5604,0.9737,0.9737,0.9737,-1.0
33,1,1.0,11,0,-1.2404,-5.2354,0.992,0.992,0.992,-1.0
33,1,1.0,11,1,15.9997,16.1144,1.0493,1.0493,1.0493,-1.0
33,1,1.0,11,2,-3.8699,3.6266,0.9705,0.9705,0.9705,-1.0
33,1,1.0,12,0,-0.4311,-0.4107,1.0323,1.0323,1.0323,-1.0
33,1,1.0,12,1,4.0938,10.0957,1.0421,1.0421,1.0421,-1.0
33,1,1.0,12,2,-0.117,0.5579,0.9991,0.9991,0.9991,-1.0
33,1,1.0,13,0,-0.439,-0.4141,1.0315,1.0315,1.0315,-1.0
33,1,1.0,13,1,4.0969,10.112,1.0409,1.0409,1.0409,-1.0
33,1,1.0,13,2,-0.1121,0.5525,1.0002,1.0002,1.0002,-1.0
33,1,1.0,14,0,-0.4584,-0.4211,1.0302,1.0302,1.0302,-1.0
33,1,1.0,14,1,4.1166,10.1632,1.0367,1.0367,1.0367,-1.0
33,1,1.0,14,2,-0.1013,0.5404,0.9994,0.9994,0.9994,-1.0
33,1,1.0,15,0,-0.4596,-0.4222,1.0276,1.0276,1.0276,-1.0
33,1,1.0,15,1,4.1114,10.1649,1.0371,1.0371,1.0371,-1.0
33,1,1.0,15,2,-0.1009,0.5406,0.9997,0.9997,0.9997,-1.0
33,1,1.0,16,0,-0.4832,-0.4293,1.0324,1.0324,1.0324,-1.0
33,1,1.0,16,1,4.1551,10.2296,1.0305,1.0305,1.0305,-1.0
33,1,1.0,16,2,-0.0871,0.5234,0.9972,0.9972,0.9972,-1.0
33,1,1.0,17,0,-0.5127,-0.4368,1.034,1.034,1.034,-1.0
33,1,1.0,17,1,4.2034,10.3408,1.0196,1.0196,1.0196,-1.0
33,1,1.0,17,2,-0.0724,0.5007,0.9975,0.9975,0.9975,-1.0
33,1,1.0,18,0,-0.5152,-0.4374,1.0341,1.0341,1.0341,-1.0
33,1,1.0,18,1,4.2068,10.3501,1.0187,1.0187,1.0187,-1.0
33,1,1.0,18,2,-0.0712,0.4987,0.9978,0.9978,0.9978,-1.0
33,1,1.0,19,0,-0.4887,-0.4309,1.0327,1.0327,1.0327,-1.0
33,1,1.0,19,1,4.1619,10.2463,1.0288,1.0288,1.0288,-1.0
33,1,1.0,19,2,-0.0841,0.5194,0.9975,0.9975,0.9975,-1.0
33,1,1.0,20,0,-0.7883,-0.832,1.0206,1.0206,1.0206,-1.0
33,1,1.0,20,1,5.4782,10.946,1.0426,1.0426,1.0426,-1.0
33,1,1.0,20,2,-0.3043,1.0696,0.9938,0.9938,0.9938,-1.0
33,1,1.0,21,0,-0.7929,-0.8342,1.0189,1.0189,1.0189,-1.0
33,1,1.0,21,1,5.4799,10.9573,1.0421,1.0421,1.0421,-1.0
33,1,1.0,21,2,-0.3023,1.0683,0.9933,0.9933,0.9933,-1.0
33,1,1.0,22,0,-0.7916,-0.8341,1.0186,1.0186,1.0186,-1.0
33,1,1.0,22,1,5.4758,10.9529,1.0426,1.0426,1.0426,-1.0
33,1,1.0,22,2,-0.3027,1.069,0.9938,0.9938,0.9938,-1.0
33,1,1.0,23,0,-0.8796,-1.6062,1.0154,1.0154,1.0154,-1.0
33,1,1.0,23,1,7.3309,11.8589,1.0432,1.0432,1.0432,-1.0
33,1,1.0,23,2,-0.9291,1.5131,0.9876,0.9876,0.9876,-1.0
33,1,1.0,24,0,-0.9215,-1.8656,1.0134,1.0134,1.0134,-1.0
33,1,1.0,24,1,7.9612,12.1902,1.0412,1.0412,1.0412,-1.0
33,1,1.0,24,2,-1.1331,1.6518,0.9863,0.9863,0.9863,-1.0
33,1,1.0,25,0,-0.954,-2.2787,1.0092,1.0092,1.0092,-1.0
33,1,1.0,25,1,8.9255,12.6467,1.0443,1.0443,1.0443,-1.0
33,1,1.0,25,2,-1.47,1.902,0.9822,0.9822,0.9822,-1.0
33,1,1.0,26,0,-0.9983,-2.6922,1.0051,1.0051,1.0051,-1.0
33,1,1.0,26,1,9.8982,13.1318,1.0451,1.0451,1.0451,-1.0
33,1,1.0,26,2,-1.8,2.1398,0.9807,0.9807,0.9807,-1.0
33,1,1.0,27,0,-1.0712,-3.4118,1.0,1.0,1.0,-1.0
33,1,1.0,27,1,11.6122,13.9736,1.0463,1.0463,1.0463,-1.0
33,1,1.0,27,2,-2.3816,2.5591,0.9762,0.9762,0.9762,-1.0
33,1,1.0,28,0,-1.0726,-3.4105,1.0006,1.0006,1.0006,-1.0
33,1,1.0,28,1,11.6371,13.9789,1.0455,1.0455,1.0455,-1.0
33,1,1.0,28,2,-2.3901,2.5632,0.9726,0.9726,0.9726,-1.0
33,1,1.0,29,0,-1.09,-3.4083,1.0009,1.0009,1.0009,-1.0
33,1,1.0,29,1,11.6695,14.0246,1.0423,1.0423,1.0423,-1.0
33,1,1.0,29,2,-2.3852,2.5458,0.9741,0.9741,0.9741,-1.0
33,1,1.0,30,0,-1.1508,-4.2349,0.9935,0.9935,0.9935,-1.0
33,1,1.0,30,1,13.5456,14.9385,1.0481,1.0481,1.0481,-1.0
33,1,1.0,30,2,-3.0378,3.037,0.9743,0.9743,0.9743,-1.0
33,1,1.0,31,0,-1.1972,-4.74,0.9918,0.9918,0.9918,-1.0
33,1,1.0,31,1,14.7666,15.532,1.0489,1.0489,1.0489,-1.0
33,1,1.0,31,2,-3.4518,3.3334,0.9726,0.9726,0.9726,-1.0
33,1,1.0,32,0,-1.2381,-5.2352,0.9921,0.9921,0.9921,-1.0
33,1,1.0,32,1,16.0031,16.1095,1.0494,1.0494,1.0494,-1.0
33,1,1.0,32,2,-3.8742,3.6306,0.9694,0.9694,0.9694,-1.0
33,1,1.0,33,0,-1.2872,-5.7316,0.9921,0.9921,0.9921,-1.0
33,1,1.0,33,1,17.2273,16.7043,1.0494,1.0494,1.0494,-1.0
33,1,1.0,33,2,-4.2826,3.9145,0.9698,0.9698,0.9698,-1.0
33,1,1.0,34,0,-0.4355,-0.4116,1.0322,1.0322,1.0322,-1.0
33,1,1.0,34,1,4.0971,10.112,1.0403,1.0403,1.0403,-1.0
33,1,1.0,34,2,-0.1148,0.554,1.0006,1.0006,1.0006,-1.0
33,1,1.0,35,0,-0.7911,-0.8335,1.0193,1.0193,1.0193,-1.0
33,1,1.0,35,1,5.4774,10.9522,1.0425,1.0425,1.0425,-1.0
33,1,1.0,35,2,-0.3029,1.0689,0.9937,0.9937,0.9937,-1.0
33,1,1.0,36,0,-0.8929,-1.828,0.9928,0.9928,0.9928,-1.0
33,1,1.0,36,1,7.7875,11.9242,1.0223,1.0223,1.0223,-1.0
33,1,1.0,36,2,-1.1136,1.6273,0.9662,0.9662,0.9662,-1.0
33,1,2.0,1,0,-0.1533,-0.0923,1.0396,1.0396,1.0396,-1.0
33,1,2.0,1,1,3.0436,9.4134,1.0475,1.0475,1.0475,-1.0
33,1,2.0,1,2,0.0022,0.1896,1.0111,1.0111,1.0111,-1.0
33,1,2.0,2,0,-0.4261,-0.4094,1.0319,1.0319,1.0319,-1.0
33,1,2.0,2,1,4.0795,10.0786,1.0436,1.0436,1.0436,-1.0
33,1,2.0,2,2,-0.1193,0.5601,1.002,1.002,1.002,-1.0
33,1,2.0,3,0,-0.7854,-0.8302,1.0222,1.0222,1.0222,-1.0
33,1,2.0,3,1,5.4766,10.9392,1.0428,1.0428,1.0428,-1.0
33,1,2.0,3,2,-0.3054,1.0695,0.9948,0.9948,0.9948,-1.0
33,1,2.0,4,0,-0.4579,-0.4208,1.0307,1.0307,1.0307,-1.0
33,1,2.0,4,1,4.1172,10.162,1.0368,1.0368,1.0368,-1.0
33,1,2.0,4,2,-0.1015,0.5406,0.9993,0.9993,0.9993,-1.0
33,1,2.0,5,0,-0.4313,-0.4106,1.0321,1.0321,1.0321,-1.0
33,1,2.0,5,1,4.0912,10.0965,1.0419,1.0419,1.0419,-1.0
33,1,2.0,5,2,-0.1169,0.5572,1.0003,1.0003,1.0003,-1.0
33,1,2.0,6,0,-0.4868,-0.4304,1.0326,1.0326,1.0326,-1.0
33,1,2.0,6,1,4.1591,10.2394,1.0295,1.0295,1.0295,-1.0
33,1,2.0,6,2,-0.085,0.5208,0.9974,0.9974,0.9974,-1.0
33,1,2.0,7,0,-0.51,-0.4361,1.0338,1.0338,1.0338,-1.0
33,1,2.0,7,1,4.1989,10.3307,1.0206,1.0206,1.0206,-1.0
33,1,2.0,7,2,-0.0738,0.5028,0.9975,0.9975,0.9975,-1.0
33,1,2.0,8,0,-0.9548,-2.2787,1.0091,1.0091,1.0091,-1.0
33,1,2.0,8,1,8.9234,12.6485,1.0442,1.0442,1.0442,-1.0
33,1,2.0,8,2,-1.4688,1.9004,0.983,0.983,0.983,-1.0
33,1,2.0,9,0,-0.9111,-1.8653,1.0131,1.0131,1.0131,-1.0
33,1,2.0,9,1,7.9464,12.1675,1.0431,1.0431,1.0431,-1.0
33,1,2.0,9,2,-1.1363,1.6605,0.9859,0.9859,0.9859,-1.0
33,1,2.0,10,0,-1.074,-3.4106,1.0005,1.0005,1.0005,-1.0
33,1,2.0,10,1,11.6342,13.9822,1.0454,1.0454,1.0454,-1.0
33,1,2.0,10,2,-2.3875,2.5604,0.9737,0.9737,0.9737,-1.0
33,1,2.0,11,0,-1.2404,-5.2354,0.992,0.992,0.992,-1.0
33,1,2.0,11,1,15.9997,16.1144,1.0493,1.0493,1.0493,-1.0
33,1,2.0,11,2,-3.8699,3.6266,0.9705,0.9705,0.9705,-1.0
33,1,2.0,12,0,-0.4311,-0.4107,1.0323,1.0323,1.0323,-1.0
33,1,2.0,12,1,4.0938,10.0957,1.0421,1.0421,1.0421,-1.0
33,1,2.0,12,2,-0.117,0.5579,0.9991,0.9991,0.9991,-1.0
33,1,2.0,13,0,-0.439,-0.4141,1.0315,1.0315,1.0315,-1.0
33,1,2.0,13,1,4.0969,10.112,1.0409,1.0409,1.0409,-1.0
33,1,2.0,13,2,-0.1121,0.5525,1.0002,1.0002,1.0002,-1.0
33,1,2.0,14,0,-0.4584,-0.4211,1.0302,1.0302,1.0302,-1.0
33,1,2.0,14,1,4.1166,10.1632,1.0367,1.0367,1.0367,-1.0
33,1,2.0,14,2,-0.1013,0.5404,0.9994,0.9994,0.9994,-1.0
33,1,2.0,15,0,-0.4596,-0.4222,1.0276,1.0276,1.0276,-1.0
33,1,2.0,15,1,4.1114,10.1649,1.0371,1.0371,1.0371,-1.0
33,1,2.0,15,2,-0.1009,0.5406,0.9997,0.9997,0.9997,-1.0
33,1,2.0,16,0,-0.4832,-0.4293,1.0324,1.0324,1.0324,-1.0
33,1,2.0,16,1,4.1551,10.2296,1.0305,1.0305,1.0305,-1.0
33,1,2.0,16,2,-0.0871,0.5234,0.9972,0.9972,0.9972,-1.0
33,1,2.0,17,0,-0.5127,-0.4368,1.034,1.034,1.034,-1.0
33,1,2.0,17,1,4.2034,10.3408,1.0196,1.0196,1.0196,-1.0
33,1,2.0,17,2,-0.0724,0.5007,0.9975,0.9975,0.9975,-1.0
33,1,2.0,18,0,-0.5152,-0.4374,1.0341,1.0341,1.0341,-1.0
33,1,2.0,18,1,4.2068,10.3501,1.0187,1.0187,1.0187,-1.0
33,1,2.0,18,2,-0.0712,0.4987,0.9978,0.9978,0.9978,-1.0
33,1,2.0,19,0,-0.4887,-0.4309,1.0327,1.0327,1.0327,-1.0
33,1,2.0,19,1,4.1619,10.2463,1.0288,1.0288,1.0288,-1.0
33,1,2.0,19,2,-0.0841,0.5194,0.9975,0.9975,0.9975,-1.0
33,1,2.0,20,0,-0.7883,-0.832,1.0206,1.0206,1.0206,-1.0
33,1,2.0,20,1,5.4782,10.946,1.0426,1.0426,1.0426,-1.0
33,1,2.0,20,2,-0.3043,1.0696,0.9938,0.9938,0.9938,-1.0
